Year;Date;Cod;Product;Sales;Qnt
2009;01/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;83.22;38
2009;02/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;100.74;46
2009;03/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;69.31;29
2009;04/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.53;27
2009;05/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;150.57;63
2009;06/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;128.76;54
2009;07/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;179.25;75
2009;08/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;31.07;13
2009;09/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.19;21
2009;10/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.54;26
2009;11/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;146.56;64
2009;12/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;146.56;64
2009;13/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;119.08;52
2009;14/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;98.47;43
2009;15/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;18.32;8
2009;16/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.22;28
2009;17/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;61.83;27
2009;18/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;87.02;38
2009;19/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.41;29
2009;20/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;103.05;45
2009;21/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.54;26
2009;22/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;107.63;47
2009;23/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;109.92;48
2009;24/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;91.6;40
2009;25/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;98.47;43
2009;26/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.92;28
2009;27/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;105.16;44
2009;28/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;138.62;58
2009;29/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;126.67;53
2009;30/11/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;95.6;40
2009;01/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;76.48;32
2009;02/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;91.32;39
2009;03/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;324.82;149
2009;04/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;172.22;79
2009;05/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;165.68;76
2009;06/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;119.9;55
2009;07/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;124.28;52
2009;08/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.19;21
2009;09/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;71.7;30
2009;10/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;74.09;31
2009;11/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;97.99;41
2009;12/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;107.55;45
2009;13/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;69.31;29
2009;14/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;38.24;16
2009;15/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;38.24;16
2009;16/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.8;20
2009;17/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;121.89;51
2009;18/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;52.58;22
2009;19/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;86.04;36
2009;20/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;105.16;44
2009;21/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;38.24;16
2009;22/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;71.7;30
2009;23/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;232.14;106
2009;24/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;116.07;53
2009;26/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;97.99;41
2009;27/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.92;28
2009;28/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;114;50
2009;29/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;152.76;67
2009;30/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.12;29
2009;31/12/2009 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;111.72;49
2010;02/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;91.2;40
2010;03/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;22.8;10
2010;04/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;335.4;156
2010;05/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;173.5;76
2010;06/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;29.64;13
2010;07/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;2.15;1
2010;09/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;2.28;1
2010;14/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;96.16;44
2010;15/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;109.44;48
2010;16/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;72.96;32
2010;17/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;18.24;8
2010;18/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;54.97;23
2010;19/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;26.29;11
2010;20/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;107.55;45
2010;21/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;152.65;71
2010;22/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;87.62;38
2010;23/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;103.05;45
2010;24/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;16.03;7
2010;25/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;41.22;18
2010;26/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;112.21;49
2010;27/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;70.99;31
2010;28/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;112.33;47
2010;29/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;112.33;47
2010;30/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;102.77;43
2010;31/01/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;76.48;32
2010;01/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;119.5;50
2010;02/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;203.81;89
2010;03/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;114.5;50
2010;04/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;153.43;67
2010;05/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;114.72;48
2010;06/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;111.72;49
2010;07/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;38.76;17
2010;08/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;125.4;55
2010;09/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;127.68;56
2010;10/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;77.52;34
2010;11/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.16;22
2010;12/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;84.36;37
2010;13/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.16;22
2010;14/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.16;22
2010;16/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.8;20
2010;17/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;52.58;22
2010;18/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.53;27
2010;19/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;114.72;48
2010;20/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;78.87;33
2010;21/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.75;25
2010;22/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;83.65;35
2010;23/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.8;20
2010;24/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;69.31;29
2010;25/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;57.36;24
2010;26/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;88.43;37
2010;27/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;186.15;85
2010;28/02/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;63.51;29
2010;01/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;2.18;1
2010;05/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;107.16;47
2010;06/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;83.65;35
2010;07/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;217.49;91
2010;08/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;107.55;45
2010;09/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;374.11;179
2010;10/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;2.39;1
2010;12/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;2.39;1
2010;13/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;93.21;39
2010;14/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.92;28
2010;15/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;70.99;31
2010;16/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;786.31;329
2010;17/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.19;21
2010;18/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;28.68;12
2010;19/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;43.02;18
2010;20/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;23.9;10
2010;21/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;52.58;22
2010;22/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;43.02;18
2010;23/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;43.02;18
2010;24/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;95.6;40
2010;25/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;45.41;19
2010;26/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;21.51;9
2010;27/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;23.9;10
2010;28/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;95.6;40
2010;29/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;317.55;145
2010;30/04/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;186.15;85
2010;02/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;113.88;52
2010;03/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;181.77;83
2010;04/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;76.48;32
2010;05/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.75;25
2010;06/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;277.97;133
2010;07/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;124.28;52
2010;08/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;206.91;99
2010;09/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;39.71;19
2010;10/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;257.92;124
2010;11/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;119.5;50
2010;12/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;106.59;51
2010;13/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;246.62;118
2010;14/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;353.21;169
2010;15/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;152.57;73
2010;16/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;177.65;85
2010;17/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;102.41;49
2010;18/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;112.86;54
2010;19/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;6.57;3
2010;20/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;54.97;23
2010;21/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;74.09;31
2010;22/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;71.7;30
2010;23/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;57.36;24
2010;24/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.92;28
2010;25/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;102.24;51
2010;26/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;281.16;142
2010;27/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;153.3;70
2010;28/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;164.25;75
2010;29/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;146.73;67
2010;30/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;120.45;55
2010;31/05/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;334.32;168
2010;01/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;177.11;89
2010;03/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;37.23;17
2010;04/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;146.73;67
2010;05/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;205.86;94
2010;06/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;43.8;20
2010;07/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;72.27;33
2010;08/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;140.16;64
2010;09/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;153.3;70
2010;10/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;111.72;49
2010;11/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;77.52;34
2010;12/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;199.68;96
2010;13/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;164.32;79
2010;14/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;102.6;45
2010;15/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;61.56;27
2010;16/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;127.68;56
2010;17/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;77.52;34
2010;18/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;136.8;60
2010;19/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;139.08;61
2010;20/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;41.04;18
2010;21/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;31.07;13
2010;22/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.8;20
2010;23/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;57.36;24
2010;24/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;38.24;16
2010;25/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;28.68;12
2010;26/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;102.77;43
2010;27/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;31.07;13
2010;28/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;250.8;120
2010;29/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;102.77;43
2010;30/06/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;97.99;41
2010;01/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;200.64;96
2010;02/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.19;21
2010;03/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;109.94;46
2010;04/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;71.7;30
2010;05/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;434.72;208
2010;06/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;242.11;120
2010;07/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;237.6;120
2010;08/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;69.31;29
2010;09/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;74.09;31
2010;10/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;93.21;39
2010;11/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;28.68;12
2010;12/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;105.16;44
2010;13/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;105.16;44
2010;14/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.75;25
2010;15/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;151.11;69
2010;16/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;159.87;73
2010;17/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;62.14;26
2010;18/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.75;25
2010;19/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;81.26;34
2010;20/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;62.14;26
2010;21/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;78.87;33
2010;22/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;41.61;19
2010;23/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;78.87;33
2010;24/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;43.02;18
2010;25/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;52.58;22
2010;26/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;88.43;37
2010;27/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;212.43;97
2010;28/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;109.94;46
2010;29/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;170.82;78
2010;30/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;272.9;130
2010;31/07/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;252.89;121
2010;01/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;146.3;70
2010;02/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;418;200
2010;03/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;223.38;102
2010;04/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;221.19;101
2010;05/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;175.2;80
2010;06/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;383.25;175
2010;07/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;76.48;32
2010;08/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.8;20
2010;09/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;109.94;46
2010;10/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;31.07;13
2010;12/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;69.31;29
2010;13/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;97.99;41
2010;14/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;40.63;17
2010;15/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;9.56;4
2010;17/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;83.65;35
2010;18/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.92;28
2010;19/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;69.31;29
2010;20/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;88.43;37
2010;21/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;62.14;26
2010;22/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;35.85;15
2010;23/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;35.85;15
2010;24/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;38.24;16
2010;25/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;78.87;33
2010;26/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;186.42;78
2010;27/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;97.99;41
2010;28/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;183.2;80
2010;29/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;98.47;43
2010;30/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;235.87;103
2010;31/08/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;280.32;128
2010;01/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;177.39;81
2010;02/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;176.33;77
2010;03/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;171.75;75
2010;04/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;185.49;81
2010;05/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;87.02;38
2010;06/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;121.89;51
2010;07/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;133.84;56
2010;08/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;112.33;47
2010;09/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;93.21;39
2010;10/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;62.14;26
2010;11/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;164.91;69
2010;12/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;57.36;24
2010;13/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;169.69;71
2010;14/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.75;25
2010;15/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;86.04;36
2010;16/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.53;27
2010;17/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;33.46;14
2010;18/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.53;27
2010;19/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;45.41;19
2010;20/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;76.48;32
2010;21/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;57.36;24
2010;22/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.92;28
2010;23/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;57.36;24
2010;24/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;74.09;31
2010;25/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;74.09;31
2010;26/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.53;27
2010;27/09/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;38.24;16
2010;01/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.19;21
2010;02/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;111.6;45
2010;03/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;44.64;18
2010;04/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;104.16;42
2010;05/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;141.36;57
2010;06/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;143.84;58
2010;07/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;193.44;78
